時間,編號,雲量,時雨量,濕度,風向,風速,溫度,能見度
2017031810,1,78.8,0.0,91.5,78.7,6.4,24.3,10.2
2017031810,2,78.3,0.0,91.5,77.7,6.4,24.3,10.2
2017031810,3,77.8,0.0,91.5,77.5,6.4,24.3,10.3
2017031810,4,77.2,0.0,91.6,77.3,6.4,24.4,10.3
2017031810,5,76.7,0.0,91.7,77.2,6.3,24.3,10.3
2017031810,6,76.3,0.0,91.8,77.0,6.3,24.3,10.3
2017031810,7,75.9,0.0,92.0,76.8,6.2,24.3,10.4
2017031810,8,75.5,0.0,92.1,76.5,6.2,24.3,10.4
2017031810,9,75.0,0.0,92.1,76.3,6.2,24.3,10.4
2017031810,10,74.3,0.0,92.0,76.2,6.2,24.3,10.4
2017031810,11,73.8,0.0,91.9,76.1,6.2,24.3,10.5
2017031810,12,73.5,0.0,92.1,75.9,6.1,24.3,10.5
2017031810,13,73.2,0.0,92.2,75.9,6.1,24.3,10.5
2017031810,14,72.6,0.0,92.1,75.6,6.1,24.3,10.5
2017031810,15,72.1,0.0,92.0,75.5,6.1,24.3,10.5
2017031810,16,71.6,0.0,92.1,75.6,6.1,24.3,10.6
2017031810,17,71.3,0.0,92.3,75.8,6.1,24.3,10.6
2017031810,18,71.0,0.0,92.3,76.0,6.0,24.3,10.6
2017031810,19,70.6,0.0,92.2,76.0,6.1,24.3,10.6
2017031810,20,70.4,0.0,92.2,76.3,6.1,24.3,10.6
2017031810,21,70.4,0.0,92.4,76.5,6.0,24.3,10.6
2017031810,22,70.2,0.0,92.5,77.1,6.0,24.3,10.6
2017031810,23,69.9,0.0,92.4,77.3,6.0,24.3,10.6
2017031810,24,69.5,0.0,92.3,77.6,6.1,24.3,10.6
2017031810,25,69.1,0.0,92.2,78.0,6.1,24.4,10.7
2017031810,26,68.7,0.0,92.0,78.5,6.2,24.4,10.7
2017031810,27,68.2,0.0,91.9,78.8,6.3,24.4,10.7
2017031810,28,67.8,0.0,91.7,79.2,6.3,24.5,10.7
2017031810,29,67.4,0.0,91.7,79.5,6.4,24.5,10.8
2017031810,30,67.3,0.0,91.9,79.8,6.3,24.5,10.7
2017031810,31,67.0,0.0,92.0,80.2,6.4,24.5,10.8
2017031810,32,66.8,0.0,91.8,80.5,6.4,24.5,10.8
2017031810,33,66.5,0.0,91.7,81.0,6.5,24.5,10.8
2017031810,34,66.3,0.0,91.7,81.4,6.6,24.5,10.8
2017031810,35,66.2,0.0,91.7,81.8,6.6,24.5,10.8
2017031810,36,66.0,0.0,91.6,82.1,6.7,24.5,10.8
2017031810,37,65.8,0.0,91.4,82.4,6.8,24.6,10.8
2017031810,38,65.6,0.0,91.3,82.9,6.8,24.6,10.8
2017031810,39,65.7,0.0,91.3,83.2,6.9,24.6,10.8
2017031810,40,65.6,0.0,91.3,83.6,6.9,24.6,10.8
2017031810,41,65.5,0.0,91.2,83.9,7.0,24.6,10.9
2017031810,42,65.4,0.0,91.1,84.1,7.0,24.6,10.9
2017031810,43,65.2,0.0,91.0,84.4,7.1,24.6,10.9
2017031810,44,64.9,0.0,90.9,84.8,7.2,24.7,10.9
2017031810,45,64.5,0.0,90.7,85.1,7.3,24.7,11.0
2017031810,46,64.1,0.0,90.3,85.4,7.4,24.8,11.0
2017031810,47,63.8,0.0,90.2,85.6,7.4,24.8,11.0
2017031810,48,63.7,0.0,90.3,85.9,7.4,24.8,11.0
2017031810,49,63.5,0.0,90.4,86.1,7.4,24.7,11.0
2017031810,50,63.3,0.0,90.4,86.2,7.4,24.8,11.1
2017031810,51,62.9,0.0,90.3,86.5,7.4,24.8,11.1
2017031810,52,62.6,0.0,90.2,86.7,7.4,24.8,11.1
2017031810,53,62.2,0.0,90.1,86.9,7.4,24.8,11.2
2017031810,54,61.7,0.0,90.0,87.2,7.4,24.8,11.2
2017031810,55,61.2,0.0,89.9,87.3,7.5,24.9,11.2
2017031810,56,60.7,0.0,89.9,87.5,7.5,24.9,11.3
2017031810,57,60.3,0.0,89.9,87.8,7.4,24.9,11.3
2017031810,58,59.7,0.0,89.9,88.0,7.4,24.8,11.3
2017031810,59,59.0,0.0,89.8,88.3,7.4,24.9,11.4
2017031810,60,58.3,0.0,89.7,88.5,7.4,24.9,11.4
2017031810,61,57.4,0.0,89.5,88.9,7.5,24.9,11.5
2017031810,62,56.5,0.0,89.3,89.2,7.5,25.0,11.5
2017031810,63,55.7,0.0,89.2,89.6,7.5,25.0,11.6
2017031810,64,55.0,0.0,89.2,89.8,7.5,25.0,11.6
2017031810,65,54.0,0.0,89.1,90.1,7.5,25.0,11.7
2017031810,66,53.0,0.0,88.9,90.4,7.6,25.0,11.8
2017031810,67,52.1,0.0,88.8,90.7,7.6,25.0,11.8
2017031810,68,51.3,0.0,89.0,91.0,7.5,25.0,11.8
2017031810,69,50.4,0.0,89.1,91.4,7.5,25.0,11.9
2017031810,70,49.2,0.0,88.7,92.0,7.6,25.0,12.0
2017031810,71,47.9,0.0,88.3,92.4,7.7,25.1,12.0
2017031810,72,46.7,0.0,88.2,92.8,7.8,25.1,12.1
2017031810,73,45.6,0.0,88.1,93.3,7.8,25.1,12.2
2017031810,74,44.4,0.0,87.9,93.8,7.9,25.1,12.2
2017031810,75,43.9,0.0,87.8,94.3,7.9,25.1,12.2
2017031810,76,43.6,0.0,87.7,94.7,8.0,25.1,12.3
2017031810,77,43.4,0.0,87.7,95.2,8.0,25.1,12.3
2017031810,78,43.2,0.0,87.6,95.7,8.0,25.1,12.3
2017031810,79,42.8,0.0,87.4,96.2,8.1,25.2,12.3
2017031810,80,42.4,0.0,87.1,96.6,8.2,25.2,12.3
2017031810,81,42.1,0.0,87.0,97.1,8.2,25.2,12.4
2017031810,82,41.9,0.0,86.8,97.5,8.3,25.2,12.4
2017031810,83,41.6,0.0,86.6,98.0,8.4,25.3,12.4
2017031810,84,41.4,0.0,86.5,98.5,8.4,25.3,12.4
2017031810,85,41.2,0.0,86.3,99.1,8.5,25.3,12.4
2017031810,86,40.9,0.0,86.0,99.6,8.5,25.3,12.4
2017031810,87,40.8,0.0,85.8,100.1,8.6,25.4,12.4
2017031810,88,40.7,0.0,85.7,100.5,8.6,25.4,12.4
2017031810,89,40.5,0.0,85.5,101.2,8.7,25.4,12.5
2017031810,90,40.3,0.0,85.4,101.7,8.7,25.4,12.5
2017031810,91,40.1,0.0,85.3,102.5,8.8,25.4,12.5
2017031810,92,39.9,0.0,85.0,103.2,8.8,25.5,12.5
2017031810,93,39.7,0.0,84.8,103.9,8.9,25.5,12.5
2017031810,94,39.5,0.0,84.6,104.7,9.0,25.5,12.5
2017031810,95,39.4,0.0,84.5,105.2,9.0,25.5,12.5
2017031810,96,39.1,0.0,84.3,105.9,9.1,25.5,12.6
2017031810,97,38.8,0.0,84.0,106.7,9.2,25.6,12.6
2017031810,98,38.4,0.0,83.8,107.4,9.3,25.6,12.6
2017031810,99,38.0,0.0,83.6,108.2,9.4,25.6,12.6
2017031810,100,37.6,0.0,83.4,108.8,9.5,25.6,12.7
2017031810,101,37.2,0.0,83.2,109.4,9.5,25.6,12.7
2017031810,102,36.7,0.0,83.0,110.2,9.6,25.7,12.7
2017031810,103,36.3,0.0,82.8,110.9,9.7,25.7,12.7
2017031810,104,35.9,0.0,82.7,111.6,9.8,25.7,12.8
2017031810,105,35.5,0.0,82.6,112.3,9.8,25.7,12.8
2017031810,106,35.2,0.0,82.5,113.0,9.9,25.7,12.8
2017031810,107,34.8,0.0,82.4,113.7,9.9,25.7,12.8
2017031810,108,34.7,0.0,82.3,114.3,10.0,25.7,12.8
2017031810,109,35.2,0.0,82.1,114.9,10.0,25.7,12.8
2017031810,110,35.6,0.0,82.0,115.5,10.0,25.7,12.8
2017031810,111,35.9,0.0,81.9,116.1,10.0,25.8,12.8
2017031810,112,36.3,0.0,81.9,116.6,10.0,25.8,12.7
2017031810,113,36.7,0.0,81.8,117.2,10.1,25.8,12.7
2017031810,114,37.0,0.0,81.7,117.9,10.1,25.8,12.7
2017031810,115,37.3,0.0,81.6,118.4,10.1,25.8,12.7
2017031810,116,37.6,0.0,81.5,119.0,10.1,25.8,12.7
2017031810,117,37.8,0.0,81.4,119.5,10.1,25.8,12.7
2017031810,118,38.1,0.0,81.3,120.0,10.1,25.8,12.7
2017031810,119,38.4,0.0,81.2,120.4,10.1,25.8,12.6
2017031810,120,38.6,0.0,81.2,120.9,10.1,25.8,12.6
