時間,編號,雲量,時雨量,濕度,風向,風速,溫度,能見度
2017031815,1,74.6,0.0,92.8,69.6,6.4,24.4,10.4
2017031815,2,73.9,0.0,92.8,68.4,6.4,24.4,10.4
2017031815,3,73.1,0.0,92.8,68.0,6.4,24.4,10.4
2017031815,4,72.2,0.0,92.8,67.5,6.4,24.4,10.5
2017031815,5,71.5,0.0,92.9,67.4,6.4,24.4,10.5
2017031815,6,70.7,0.0,93.0,67.4,6.3,24.4,10.5
2017031815,7,69.9,0.0,93.2,67.3,6.3,24.3,10.5
2017031815,8,69.1,0.0,93.2,67.3,6.2,24.3,10.6
2017031815,9,68.1,0.0,93.2,67.2,6.2,24.3,10.6
2017031815,10,67.1,0.0,93.1,67.3,6.2,24.4,10.7
2017031815,11,66.2,0.0,93.0,67.2,6.2,24.4,10.7
2017031815,12,65.6,0.0,93.2,67.3,6.2,24.3,10.7
2017031815,13,65.0,0.0,93.3,67.2,6.1,24.3,10.7
2017031815,14,64.1,0.0,93.2,67.4,6.1,24.3,10.8
2017031815,15,63.2,0.0,93.0,67.5,6.2,24.4,10.8
2017031815,16,62.5,0.0,93.1,67.7,6.1,24.4,10.8
2017031815,17,62.0,0.0,93.2,68.0,6.0,24.3,10.9
2017031815,18,61.3,0.0,93.2,68.4,6.0,24.3,10.9
2017031815,19,60.5,0.0,93.1,68.8,6.0,24.3,10.9
2017031815,20,59.8,0.0,93.1,69.1,6.0,24.3,10.9
2017031815,21,59.4,0.0,93.2,69.5,5.9,24.3,10.9
2017031815,22,58.8,0.0,93.3,70.0,5.9,24.3,11.0
2017031815,23,58.1,0.0,93.1,70.4,5.9,24.3,11.0
2017031815,24,57.3,0.0,93.0,70.6,5.9,24.3,11.0
2017031815,25,56.5,0.0,92.8,71.0,6.0,24.4,11.1
2017031815,26,55.7,0.0,92.6,71.6,6.0,24.4,11.1
2017031815,27,54.9,0.0,92.4,72.4,6.1,24.4,11.2
2017031815,28,54.1,0.0,92.1,72.8,6.1,24.5,11.2
2017031815,29,53.4,0.0,92.1,73.2,6.1,24.5,11.2
2017031815,30,53.0,0.0,92.2,74.1,6.1,24.5,11.2
2017031815,31,52.5,0.0,92.3,74.7,6.0,24.4,11.3
2017031815,32,51.7,0.0,92.1,75.3,6.1,24.5,11.3
2017031815,33,50.9,0.0,91.9,75.9,6.1,24.5,11.4
2017031815,34,50.2,0.0,91.9,76.6,6.1,24.5,11.4
2017031815,35,49.6,0.0,91.9,77.2,6.1,24.5,11.4
2017031815,36,48.8,0.0,91.7,77.9,6.2,24.5,11.4
2017031815,37,48.1,0.0,91.5,78.5,6.2,24.5,11.5
2017031815,38,47.4,0.0,91.4,79.1,6.3,24.5,11.5
2017031815,39,46.9,0.0,91.4,79.6,6.3,24.5,11.6
2017031815,40,46.4,0.0,91.3,80.3,6.3,24.5,11.6
2017031815,41,45.8,0.0,91.2,80.9,6.4,24.5,11.6
2017031815,42,45.1,0.0,91.0,81.4,6.4,24.6,11.7
2017031815,43,44.5,0.0,90.9,82.0,6.5,24.6,11.7
2017031815,44,43.9,0.0,90.7,82.6,6.5,24.6,11.7
2017031815,45,43.1,0.0,90.3,83.3,6.6,24.7,11.8
2017031815,46,42.2,0.0,89.9,83.7,6.8,24.8,11.9
2017031815,47,41.6,0.0,89.7,84.2,6.8,24.8,11.9
2017031815,48,41.3,0.0,89.9,84.8,6.8,24.8,11.9
